season_id,episode_id,scene_id,utterance_id,speaker,emotion,tokens,sentences
trn,e12,c15,u008,Security Guard,neutral,"[['Yeah', ',', 'and', 'I', 'have', 'a', 'time', 'share', 'in', 'the', 'Pocanos', 'with', 'Flipper', '.']]","Yeah, and I have a time share in the Pocanos with Flipper."
trn,e12,c15,u009,Monica Geller,neutral,"[['Ross', ',', 'there', 'he', 'is', '.']]","Ross, there he is."
trn,e12,c15,u010,Ross Geller,joy,"[['Hey', ',', 'hey', 'buddy', ',', 'Marcel', '.'], ['Marcel', '.'], ['In', 'the', 'jungle', ',', 'the', 'mighty', 'jungle', 'the', 'lion', 'sleeps', 'tonight', '.'], ['In', 'the', 'jungle', ',', 'the', 'mighty', 'jungle', 'the', 'lion', 'sleeps', 'tonight', '.'], ['a-weema', '-', 'way', ',', 'a-weema', '-', 'way', '.....']]","Hey, hey buddy, Marcel. Marcel. In the jungle, the mighty jungle the lion sleeps tonight. In the jungle, the mighty jungle the lion sleeps tonight. a-weema-way, a-weema-way....."
trn,e13,c02,u002,Rachel Green,peaceful,"[['And', 'then', 'Jean', '-', 'Claude', 'took', 'me', 'to', 'that', 'place', 'Crossroads', 'and', 'that', ""'s"", 'where', 'we', 'hung', 'out', 'with', 'Drew', 'Barrymore', '.']]",And then Jean-Claude took me to that place Crossroads and that's where we hung out with Drew Barrymore.
trn,e13,c02,u003,Joey Tribbiani,joy,"[['Oh', 'man', ',', 'she', ""'s"", 'so', 'smokin', ',', 'she', 'has', 'got', 'the', 'greatest', 'set', 'of', '.'], ['.'], ['.'], ['no', 'guys', 'around', ',', 'huh', '.']]","Oh man, she's so smokin, she has got the greatest set of. . . no guys around, huh."
trn,e13,c02,u004,Rachel Green,neutral,"[['Does', 'anybody', 'need', 'anything', '?']]",Does anybody need anything?
trn,e13,c02,u005,Monica Geller,joy,"[['Oh', ',', 'I', ""'ll"", 'have', 'an', 'espresso', '.'], ['Oh', 'acutally', ',', 'I', ""'ll"", 'get', 'it', '.'], ['If', 'I', 'ask', 'you', 'to', ',', 'you', ""'ll"", 'probably', 'end', 'up', 'drinking', 'it', 'yourself', '.']]","Oh, I'll have an espresso. Oh acutally, I'll get it. If I ask you to, you'll probably end up drinking it yourself."
trn,e13,c02,u006,Rachel Green,sad,"[['That', 'is', 'so', 'unfair', '.']]",That is so unfair.
trn,e13,c02,u007,Phoebe Buffay,neutral,"[['I', 'know', '.'], ['Oh', ',', 'like', 'you', 'would', 'drink', 'her', 'coffee', 'after', 'what', 'you', 'did', 'to', 'her', 'with', 'Van', 'Damme', '.']]","I know. Oh, like you would drink her coffee after what you did to her with Van Damme."
trn,e13,c02,u008,Ross Geller,neutral,"[['Hey', 'Joey', 'I', 'have', 'to', 'cancel', 'racketball', 'for', 'tonight', ',', 'that', 'was', 'Marcel', ""'s"", 'trainer', '.'], ['He', ""'s"", 'gon', 'na', 'let', 'me', 'have', 'him', 'for', 'a', 'couple', 'of', 'hours', '.']]","Hey Joey I have to cancel racketball for tonight, that was Marcel's trainer. He's gonna let me have him for a couple of hours."
trn,e13,c02,u009,Joey Tribbiani,angry,"[['You', ""'re"", 'blowin', ""'"", 'me', 'off', 'for', 'a', 'monkey', '?']]",You're blowin' me off for a monkey?
trn,e13,c02,u010,Ross Geller,neutral,"[['Hey', ',', 'we', 'can', 'rescedule', 'for', 'Saturday', '.']]","Hey, we can rescedule for Saturday."
trn,e13,c02,u011,Joey Tribbiani,neutral,"[['Yeah', ',', 'unless', 'you', 'hook', 'up', 'with', 'a', 'bunch', 'of', 'pigeons', '.']]","Yeah, unless you hook up with a bunch of pigeons."
trn,e13,c02,u012,Chandler Bing,neutral,"[['Hey', ',', 'stick', 'a', 'fork', 'in', 'me', ',', 'I', 'am', 'done', '.']]","Hey, stick a fork in me, I am done."
trn,e13,c02,u013,Phoebe Buffay,neutral,"[['Stick', 'a', 'fork', 'what', '?']]",Stick a fork what?
trn,e13,c02,u014,Chandler Bing,neutral,"[['Like', ',', 'when', 'you', ""'re"", 'cooking', 'a', 'steak', '.']]","Like, when you're cooking a steak."
trn,e13,c02,u015,Phoebe Buffay,neutral,"[['Oh', ',', 'OK', ',', 'I', 'do', ""n't"", 'eat', 'meat', '.']]","Oh, OK, I don't eat meat."
trn,e13,c02,u016,Chandler Bing,neutral,"[['Well', 'then', ',', 'how', 'do', 'you', 'know', 'when', 'vegetables', 'are', 'done', '?']]","Well then, how do you know when vegetables are done?"
trn,e13,c02,u017,Phoebe Buffay,neutral,"[['Well', 'you', 'know', ',', 'you', 'juist', ',', 'you', 'eat', 'them', 'and', 'you', 'can', 'tell', '.']]","Well you know, you juist, you eat them and you can tell."
trn,e13,c02,u018,Chandler Bing,joy,"[['OK', ',', 'then', ',', 'eat', 'me', ',', 'I', ""'m"", 'done', '.']]","OK, then, eat me, I'm done."
trn,e13,c02,u019,Chandler Bing,joy,"[['I', ""'ve"", 'met', 'the', 'perfect', 'woman', '.'], ['OK', ',', 'we', ""'re"", 'sitting', 'on', 'her', 'couch', ',', 'we', ""'re"", 'fooling', 'around', ',', 'and', 'then', 'suddenly', 'she', 'turns', 'to', 'me', 'and', 'says', ',', ""'"", 'Do', 'you', 'ever', 'want', 'to', 'do', 'it', 'in', 'an', 'elevator', '?'], [""'""]]","I've met the perfect woman. OK, we're sitting on her couch, we're fooling around, and then suddenly she turns to me and says, 'Do you ever want to do it in an elevator?'"
trn,e13,c02,u020,Monica Geller,neutral,"[['What', 'did', 'you', 'say', '?']]",What did you say?
trn,e13,c02,u021,Chandler Bing,scared,"[['Ahh', ',', 'I', 'believe', 'my', 'exact', 'words', 'were', ',', ""'"", 'Flaign', ',', 'en', '-', 'sten', ""'"", '.'], ['I', 'mean', 'I', 'did', ""n't"", 'know', 'what', 'to', 'say', ',', 'how', 'do', 'you', 'know', 'if', 'you', 'wan', 'na', 'do', 'it', 'on', 'an', 'elevator', '?']]","Ahh, I believe my exact words were, 'Flaign,en - sten'. I mean I didn't know what to say, how do you know if you wanna do it on an elevator?"
trn,e13,c02,u022,Phoebe Buffay,neutral,"[['Oh', ',', 'you', 'just', 'know', '.']]","Oh, you just know."
trn,e13,c03,u002,Susie Moss,scared,"[['Oh', ',', 'shoot', ',', 'we', 'got', 'ta', 'go', ',', 'got', 'a', 'reservation', 'in', '30', 'minutes', '.']]","Oh, shoot, we gotta go, got a reservation in 30 minutes."
trn,e13,c03,u003,Chandler Bing,peaceful,"[['Oh', 'no', 'no', 'no', 'no', ',', 'no', 'no', 'no', 'no', 'no', 'no', ',', 'you', 'see', ',', 'what', 'I', 'had', 'planned', 'should', ""n't"", 'take', 'more', 'that', '2', ',', '3', 'minutes', 'tops', '.']]","Oh no no no no, no no no no no no, you see, what I had planned shouldn't take more that 2, 3 minutes tops."
trn,e13,c03,u004,Susie Moss,neutral,"[['Oh', ',', '200', 'seconds', 'of', 'passion', '.'], ['We', 'got', 'ta', 'go', '.']]","Oh, 200 seconds of passion. We gotta go."
trn,e13,c03,u005,Susie Moss,powerful,"[['But', 'um', ',', 'here', ""'s"", 'an', 'idea', ',', 'have', 'you', 'ever', 'worn', 'women', ""'s"", 'underwear', '?']]","But um, here's an idea, have you ever worn women's underwear?"
trn,e13,c03,u006,Chandler Bing,scared,"[['Well', ',', 'ye', ',', 'yes', ',', 'actually', ',', 'but', ',', 'uh', ',', 'they', 'were', 'my', 'Aunt', 'Edna', ""'s"", ',', 'and', 'there', 'were', 'three', 'of', 'us', 'in', 'there', '.']]","Well, ye, yes, actually, but, uh, they were my Aunt Edna's, and there were three of us in there."
trn,e13,c03,u007,Susie Moss,powerful,"[['Well', 'I', 'was', 'thinking', 'it', 'would', 'be', 'um', ',', 'kind', 'of', 'sexy', 'if', 'you', 'wore', 'mine', 'tonight', ',', 'at', 'dinner', '.']]","Well I was thinking it would be um, kind of sexy if you wore mine tonight, at dinner."
trn,e13,c03,u008,Chandler Bing,scared,"[['You', 'want', 'me', 'to', 'wear', 'your', 'panties', '?']]",You want me to wear your panties?
trn,e13,c03,u009,Susie Moss,joy,"[['Could', 'ya', '?']]",Could ya?
trn,e13,c03,u010,Chandler Bing,joy,"[['Well', ',', 'if', 'I', 'was', 'wearing', 'your', 'underwear', 'then', ',', 'uh', ',', 'what', 'would', 'you', 'be', 'wearing', '?.'], ['.'], ['.'], ['You', ""'re"", 'swell', '.']]","Well, if I was wearing your underwear then, uh, what would you be wearing?. . . You're swell."
trn,e13,c04,u002,Ross Geller,joy,"[['OK', ',', 'got', 'the', 'music', ',', 'got', 'the', 'dinner', '.'], ['Oh', 'and', 'check', 'it', 'out', ',', 'I', 'made', 'Marcel', ""'s"", 'favorite', 'dish', ',', 'banannacake', '.']]","OK, got the music, got the dinner. Oh and check it out, I made Marcel's favorite dish, banannacake."
trn,e13,c04,u003,Joey Tribbiani,joy,"[['Oooh', '.']]",Oooh.
trn,e13,c04,u004,Ross Geller,neutral,"[['With', 'mealworms', '.']]",With mealworms.
trn,e13,c04,u005,Joey Tribbiani,joy,"[['Yaaahhh', '.'], ['Ahhh', ',', 'candles', '.'], [""What'dya"", 'thinks', 'gon', 'na', 'happen', 'here', 'tonight', '?']]","Yaaahhh. Ahhh, candles. What'dya thinks gonna happen here tonight?"
trn,e13,c04,u006,Ross Geller,sad,"[['Hello', '.'], ['Oh', 'hi', ',', 'are', 'you', 'on', 'your', 'way', 'ove', '-', '.'], ['Oh', '.'], ['No', ',', 'no', ',', 'I', ',', 'I', 'understand', ',', 'I', 'mean', 'a', 'monkey', ""'s"", 'got', 'ta', 'work', '.'], ['No', 'it', ',', 'it', ""'s"", 'no', 'big', 'deal', ',', 'it', ""'"", 'not', 'like', 'I', 'uh', ',', 'had', 'anything', 'special', 'planned', '.'], ['Yeah', 'OK', ',', 'OK', '.'], ['OK', ',', 'OK', ',', 'bye', '.']]","Hello. Oh hi, are you on your way ove-. Oh. No, no, I, I understand, I mean a monkey's gotta work. No it, it's no big deal, it' not like I uh, had anything special planned. Yeah OK, OK. OK, OK, bye."
trn,e13,c07,u002,Monica Geller,joy,"[['I', 'ca', ""n't"", 'believe', 'this', ',', 'just', 'like', '2', 'weeks', 'ago', 'I', 'was', 'watching', 'Sudden', 'Death', ',', 'now', 'I', ""'m"", 'on', 'a', 'date', 'with', 'Jean', '-', 'Claude', 'Van', 'Damme', '.'], ['Can', 'you', 'beat', 'up', 'that', 'guy', '?'], ['Can', 'you', 'beat', 'up', 'that', 'guy', '?']]","I can't believe this, just like 2 weeks ago I was watching Sudden Death, now I'm on a date with Jean-Claude Van Damme. Can you beat up that guy? Can you beat up that guy?"
trn,e13,c07,u003,Jean-Claude Van Damme,neutral,"[['Sure', '.']]",Sure.
trn,e13,c07,u004,Monica Geller,joy,"[['This', 'is', 'so', 'wild', '.'], ['Ya', 'know', ',', 'I', 'got', 'ta', 'admit', ',', 'I', 'was', 'kinda', 'surprised', 'that', 'you', 'agreed', 'to', 'go', 'on', 'a', 'blind', 'date', '.']]","This is so wild. Ya know, I gotta admit, I was kinda surprised that you agreed to go on a blind date."
trn,e13,c07,u005,Jean-Claude Van Damme,neutral,"[['Normally', ',', 'I', 'would', 'not', 'do', 'it', '.']]","Normally, I would not do it."
trn,e13,c07,u006,Monica Geller,neutral,"[['Well', ',', 'what', 'made', 'you', 'make', 'the', 'exception', 'for', 'me', '?']]","Well, what made you make the exception for me?"
trn,e13,c07,u007,Jean-Claude Van Damme,neutral,"[[""'"", 'Cause', 'Rachel', 'told', 'me', 'uh', ',', 'you', 'were', 'dying', 'to', 'have', 'a', 'threesome', 'with', 'me', 'and', 'uh', ',', 'Drew', 'Barrymore', '.'], ['By', 'the', 'way', ',', 'Drew', 'has', 'some', 'groundrules', 'and', '...']]","'Cause Rachel told me uh, you were dying to have a threesome with me and uh, Drew Barrymore. By the way, Drew has some groundrules and..."
trn,e13,c08,u002,Monica Geller,angry,"[['Say', 'you', ""'re"", 'sorry', '.']]",Say you're sorry.
trn,e13,c08,u003,Rachel Green,angry,"[['No', '.']]",No.
trn,e13,c08,u004,Monica Geller,angry,"[['Say', 'it', '.']]",Say it.
trn,e13,c08,u005,Rachel Green,angry,"[['No', '.']]",No.
trn,e13,c08,u006,Monica Geller,angry,"[['Rachel', ',', 'you', 'say', 'you', ""'re"", 'sorry', 'or', 'your', 'sweater', 'gets', 'it', '.']]","Rachel, you say you're sorry or your sweater gets it."
trn,e13,c08,u007,Rachel Green,scared,"[['OK', ',', 'OK', ',', 'that', 'is', 'my', 'favorite', 'sweater', ',', 'that', 'is', 'my', 'third', 'date', 'sweater', '.']]","OK, OK, that is my favorite sweater, that is my third date sweater."
trn,e13,c08,u008,Monica Geller,angry,"[['Say', 'you', ""'re"", 'sorry', '.']]",Say you're sorry.
trn,e13,c08,u009,Rachel Green,joy,"[['OK', ',', 'you', 'wan', 'na', 'play', '?'], ['OK', ',', 'let', ""'s"", 'play', ',', 'let', ""'s"", 'play', '.']]","OK, you wanna play? OK, let's play, let's play."
trn,e13,c08,u010,Monica Geller,scared,"[['What', ""'re"", 'you', 'gon', 'na', 'do', '?']]",What're you gonna do?
trn,e13,c08,u011,Rachel Green,angry,"[['You', 'give', 'me', 'back', 'my', 'sweater', 'or', 'it', ""'s"", 'handbag', 'marinara', '.']]",You give me back my sweater or it's handbag marinara.
trn,e13,c08,u012,Monica Geller,scared,"[['You', 'do', ""n't"", 'have', 'the', 'guts', '.']]",You don't have the guts.
trn,e13,c08,u013,Rachel Green,angry,"[['Oh', 'yeah', '.'], ['Well', ',', 'at', 'least', 'I', 'was', ""n't"", 'too', 'chicken', 'to', 'tell', 'some', 'guy', 'I', 'thought', 'he', 'was', 'cute', '.']]","Oh yeah. Well, at least I wasn't too chicken to tell some guy I thought he was cute."
trn,e13,c08,u014,Phoebe Buffay,angry,"[['Oh', 'alright', ',', 'stop', ',', 'STOP', 'THE', 'MADNESS', '.'], ['This', 'is', 'crazy', '.'], ['Who', 'can', 'even', 'remember', 'why', 'this', 'even', 'started', 'in', 'the', 'first', 'place', '?']]","Oh alright, stop, STOP THE MADNESS. This is crazy. Who can even remember why this even started in the first place?"
trn,e13,c08,u015,Phoebe Buffay,powerful,"[['Yes', 'that', ""'s"", 'right', '.'], ['But', 'still', ',', 'I', '-', ',', 'look', 'at', 'your', 'purse', ',', 'look', 'at', 'your', 'sweater', ',', 'look', 'at', 'yourselves', '.']]","Yes that's right. But still, I-, look at your purse, look at your sweater, look at yourselves."
trn,e13,c08,u016,Monica Geller,peaceful,"[['I', ""'ll"", 'help', 'you', 'fix', 'your', 'sweater', '.']]",I'll help you fix your sweater.
trn,e13,c08,u017,Rachel Green,peaceful,"[['I', ""'ll"", 'help', 'you', 'throw', 'out', 'your', 'purse', '.']]",I'll help you throw out your purse.
trn,e13,c08,u018,Monica Geller,sad,"[['I', ""'m"", 'sorry', 'that', 'I', 'made', 'you', 'stop', 'seeing', 'him', '.']]",I'm sorry that I made you stop seeing him.
trn,e13,c08,u019,Rachel Green,peaceful,"[['Well', ',', 'I', ""'m"", 'sorry', 'I', 'went', 'out', 'with', 'him', 'when', 'I', 'knew', 'you', 'liked', 'him', '.']]","Well, I'm sorry I went out with him when I knew you liked him."
trn,e13,c08,u020,Monica Geller,sad,"[['I', ""'m"", 'sorry', 'that', 'I', 'borrowed', 'your', 'gloves']]",I'm sorry that I borrowed your gloves
trn,e13,c09,u003,Chandler Bing,neutral,"[['Joey', '?']]",Joey?
trn,e13,c09,u004,Joey Tribbiani,neutral,"[['Ma', '?']]",Ma?
trn,e13,c09,u005,Chandler Bing,neutral,"[['Joey', '!']]",Joey!
trn,e13,c09,u006,Joey Tribbiani,neutral,"[['Chandler', '?'], ['What', ""'re"", 'you', 'still', 'doin', ""'"", 'here', ',', 'I', 'though', 'you', 'guys', 'took', 'off', '.']]","Chandler? What're you still doin' here, I though you guys took off."
trn,e13,c09,u007,Chandler Bing,neutral,"[['Oh', ',', 'no', 'no', 'no', ',', 'she', 'took', 'off', 'with', 'my', 'clothes', '.']]","Oh, no no no, she took off with my clothes."
trn,e13,c09,u008,Joey Tribbiani,neutral,"[['Are', 'you', 'naked', 'in', 'there', '?']]",Are you naked in there?
trn,e13,c09,u009,Chandler Bing,neutral,"[['Not', 'exactly', '.'], ['.'], ['.'], ['I', ""'m"", 'wearin', 'panties', '.']]",Not exactly. . . I'm wearin panties.
trn,e13,c09,u010,Joey Tribbiani,neutral,"[['Huh', ',', 'you', 'uh', ',', 'you', 'always', 'wear', 'panties', '?']]","Huh, you uh, you always wear panties?"
trn,e13,c09,u011,Chandler Bing,neutral,"[['No', ',', 'no', ',', 'this', 'is', 'the', 'first', 'time', '.']]","No, no, this is the first time."
trn,e13,c09,u012,Joey Tribbiani,neutral,"[['Wow', ',', 'talk', 'about', 'your', 'bad', 'luck', ',', 'I', 'mean', ',', 'the', 'first', 'time', 'you', 'try', 'panties', 'and', 'someone', 'walks', 'off', 'with', 'your', 'clothes', '.']]","Wow, talk about your bad luck, I mean, the first time you try panties and someone walks off with your clothes."
trn,e13,c09,u013,Chandler Bing,neutral,"[['I', 'was', 'not', 'trying', 'them', 'out', ',', 'Susie', 'asked', 'me', 'to', 'wear', 'them', '.']]","I was not trying them out, Susie asked me to wear them."
trn,e13,c09,u014,Joey Tribbiani,neutral,"[['Well', ',', 'let', 'me', 'see', '.']]","Well, let me see."
trn,e13,c09,u015,Chandler Bing,neutral,"[['No', '.'], ['I', ""'m"", 'not', 'letting', 'you', 'or', 'anybody', 'else', 'see', ',', 'ever', '.']]","No. I'm not letting you or anybody else see, ever."
trn,e13,c09,u016,Joey Tribbiani,joy,"[['Alright', ',', 'alright', '.'], ['Woah', ',', 'someone', ""'s"", 'flossing', '.']]","Alright, alright. Woah, someone's flossing."
trn,e13,c09,u017,Ross Geller,angry,"[['Joey', ',', 'some', 'people', 'do', ""n't"", 'like', 'that', '.']]","Joey, some people don't like that."
trn,e13,c09,u018,Joey Tribbiani,neutral,"[['Chandler', ""'s"", 'wearing', 'panties', '.']]",Chandler's wearing panties.
trn,e13,c09,u019,Ross Geller,joy,"[['What', '?'], ['Let', 'me', 'see', '.']]",What? Let me see.
trn,e13,c09,u020,Chandler Bing,neutral,"[['No', ',', 'no', ',', 'you', 'do', ""n't"", 'have', 'to', 'see', '.']]","No, no, you don't have to see."
trn,e13,c09,u021,Ross Geller,neutral,"[['Hi', 'Tushie', '.']]",Hi Tushie.
trn,e13,c09,u022,Chandler Bing,neutral,"[['Alright', ',', 'one', 'of', 'you', 'give', 'me', 'your', 'underpants', '.']]","Alright, one of you give me your underpants."
trn,e13,c09,u023,Joey Tribbiani,neutral,"[['Ca', ""n't"", 'help', 'you', ',', 'I', ""'m"", 'not', 'wearing', 'any', '.']]","Can't help you, I'm not wearing any."
trn,e13,c09,u024,Chandler Bing,neutral,"[['How', 'can', 'you', 'not', 'be', 'wearing', 'any', 'underwear', '?']]",How can you not be wearing any underwear?
trn,e13,c09,u025,Joey Tribbiani,neutral,"[['Oh', ',', 'I', ""'m"", 'gettin', ""'"", 'heat', 'from', 'the', 'guy', 'in', 'the', 'hot', 'pink', 'thong', '.']]","Oh, I'm gettin' heat from the guy in the hot pink thong."
trn,e13,c09,u026,Chandler Bing,neutral,"[['Alright', 'look', 'Ross', 'I', ""'ll"", 'give', 'you', '50', 'dollars', 'for', 'your', 'underpants', '.']]",Alright look Ross I'll give you 50 dollars for your underpants.
trn,e13,c09,u027,#ALL#,neutral,"[['Hi', '.']]",Hi.
trn,e13,c10,u002,Chandler Bing,neutral,"[['Hey', 'Phoebs', ',', 'can', 'I', 'have', 'the', 'milk', 'after', 'you', '?']]","Hey Phoebs, can I have the milk after you?"
trn,e13,c10,u003,Phoebe Buffay,neutral,"[['I', ""'m"", 'almost', 'done', 'with', 'it', ',', 'keep', 'your', 'panties', 'on', '.']]","I'm almost done with it, keep your panties on."
trn,e13,c10,u004,Joey Tribbiani,neutral,"[['Hey', ',', 'hey', ',', 'and', 'I', ""'m"", 'in', 'the', 'movie', '.']]","Hey, hey, and I'm in the movie."
trn,e13,c10,u005,Ross Geller,neutral,"[['What', 'happened', '?']]",What happened?
trn,e13,c10,u006,Joey Tribbiani,sad,"[['One', 'of', 'the', 'virus', 'victims', 'called', 'in', 'sick', ',', 'so', 'Cathy', 'recommended', 'me', 'and', 'boom', ',', 'I', ""'m"", 'dying', 'on', 'the', 'gurney', '.'], ['Oh', 'Ross', ',', 'Marcel', 'just', 'finished', 'his', 'last', 'scene', 'if', 'you', 'want', 'to', 'go', 'down', 'there', 'and', 'say', 'goodbye', '.']]","One of the virus victims called in sick, so Cathy recommended me and boom, I'm dying on the gurney. Oh Ross, Marcel just finished his last scene if you want to go down there and say goodbye."
trn,e13,c10,u007,Ross Geller,sad,"[['Ahh', ',', 'oh', 'that', ""'s"", 'OK', ',', 'I', 'mean', ',', 'he', ""'s"", 'probably', 'got', ',', 'you', 'know', ',', 'parties', 'to', 'go', 'to', 'and', 'stuff', '.'], ['But', ',', 'ya', 'know', ',', 'he', ""'s"", 'moved', 'on', '.'], ['Hey', ',', 'that', ',', 'that', ""'s"", 'the', 'way', 'it', 'goes', 'right', '.']]","Ahh, oh that's OK, I mean, he's probably got, you know, parties to go to and stuff. But, ya know, he's moved on. Hey, that, that's the way it goes right."
trn,e13,c10,u008,Phoebe Buffay,joy,"[['Oh', 'my', 'God', '.']]",Oh my God.
trn,e13,c10,u009,Ross Geller,joy,"[['What', '?']]",What?
trn,e13,c11,u002,Jean-Claude Van Damme,sad,"[['I', ""'m"", 'sorry', 'it', 'did', ""n't"", 'work', 'out', 'between', 'you', 'and', 'me', ',', 'or', 'you', 'and', 'me', '.'], ['Drew', 'was', 'very', 'disappointed', '.']]","I'm sorry it didn't work out between you and me, or you and me. Drew was very disappointed."
